tweet,label
Every woman in this country has the right to safe and legal abortion services. Reproductive rights are human rights. Our government will always defend a woman’s right to choose.,1
"A woman's right to choose is fundamental and today I stand in solidarity to support abortion rights in Foley Square alongside 
 and my colleagues in government.",1
"As a man, it’s not my place to tell a woman what she can or can’t do with her own body. Access to safe abortions must be protected. It’s time that people respect Abortion Access & follow the Canada Health Act that protects a woman’s right to choose. #RoeVsWade #CDNpoli #ONpoli",1
If a human being has an inalienable right to life then it has that from the moment it comes into being. That means there’s no such thing as a woman’s right to choose to end that baby’s life. If we don’t have the right to life at the beginning we never do.,0
"If u were silent on mask, v mandates/passports but r now all abt body autonomy, a woman’s right — just. stop. 

If ONLY people had lost their like this over being forced 2 wear worthless piece o cloth or get jab 2 keep job. But states deciding abt abortion?! 

Scorched",1
"I’ve always believed that healthcare is a human right. Abortion is healthcare. This difficult decision is one to be made by a woman and her physician, period.",1
"my grandmother has been a devout catholic her entire life and she is pro-choice. if a devout catholic born in the 1940s can acknowledge that a woman has the right to choose what she does with her own body and how she chooses to live, so can the united states government.",1
"The outcome of November's contests, from the presidency to state legislatures, is going to be a deciding factor in whether our elected officials and our courts defend or attack a woman's right to health care FOR GENRATIONS TO COME - Hillary Clinton",1
"Hey 
 and 
 The right to privacy between a doctor and the patient is covered by #HIPPA And you are trying to break that covenant and Law between a woman and her doctor to their right in privacy Laws are enacted to be obeyed The right to privacy is Sacra-sent",1
You’re right there’s a human rights issue here but it’s about woman’s right to bodily autonomy. And the freaking nerve of comparing anti-abortionists to the civil rights movement. Get in the bin,1
America loved to use womens rights as an excuse to invade Afghanistan - but who will save American women? #RoeVsWade,1
"To me, the US seems to be a truly frightening place to be a woman right now. 
What is the world coming to when women are stripped of choice, and autonomy over their own bodies?
This is control. #RoeVsWade",1
"And of course the 
 refused to support a woman’s right to control her body. Conservative MPs put their religious beliefs before their support of women.",1
"I keep starting tweets about Roe V Wade & there’s too much to say, most of which has been said already. But I can’t think of anything more important to our right to privacy than protecting a woman’s right to choose abortion. This affects ALL of us.",1
"Thou doth protest too much:
70% of women who had an abortion self-identified as Christian - so don’t buy into the religious right’s performative disgust at a woman’s right to choose.
#RoeVsWade",1
"Alito is wrong. While the Constitution doesn’t mention “abortion,” the 13th Amendment abolished slavery & involuntary servitude. Forcing a woman to bear a child is involuntary servitude. No one has a right to use someone else’s body against their will, even if it saves a fetus.",1
Kyrsten Sinema thinks the filibuster is more important than a woman’s right to control her own body. Madness. What an absolute fucking disgrace.,1
"A woman’s body is hers, not the government’s. A woman’s right to choose is before North Carolina voters this November and every election to come.",1
"Matt Gaetz, sex trafficker, has the nerve to call women who care about reproductive rights “over-educated”

We don’t have to be book-smart to know that you’re a POS

GOP’s greatest fear is a strong & intelligent woman

They know we’ll always fight back against their bullshit",0
"It’s been nearly 5 months since our local Planned Parenthood clinic burned to the ground in an act of political violence.

The current county mayor hasn’t uttered a *single* word about it.

I promise you this: I’ll always stand up for a woman’s right to choose.",0
"Floridians are ready for a governor focused on creating good jobs & safer communities. One who will protect a woman’s right to choose, who will work to make health care more affordable & accessible, who will expand Medicaid. Who will make it easier, not harder, to vote. #Fight4FL",0
"Democrats have a golden opportunity to turn this despicable assault on a woman's right, into a blue wave and codify the right to control one's body, to choose who to marry and who to be.",1
"A ridiculous response from Vos. Evers specifically tried to work with the legislature by calling a special session to address the issue of Wisconsin’s 1849 abortion ban, and Republican leadership refused to even have a debate, much less hold a vote.",1
".
 and I will always fight to protect Minnesotans’ fundamental right to choose. There will NEVER be a ban on abortion on our watch.",1
It's theoretically possible to word a law to ban deliberate abortion only. This is totally about the exercise of power and punishing women's freedom,1
"Arkansas has the second highest rape rate in the country. Our abortion ban has NO exception for rape or incest.

The 
 abortion ban is just terrible lawmaking. Democrats like Rep. Ashley Hudson (
) will keep fighting for your freedom and privacy.",1
"Republican leaders have already signaled that they’re charging toward a nationwide ban on abortion. I joined 
 and 
 in calling on 
 to take executive action. President Biden: please act now to protect access to abortion care!",0
"We are glad that Attorney General Kaul 
 has moved quickly and decisively to challenge the validity of Wisconsin’s archaic 173 year-old abortion ban.

Read our press release here:",1
"In 2012, in Ireland, Savita Halappanavar, at 17 weeks pregnant, was denied an abortion when she was told a miscarriage was ""unavoidable"".

She died 7 days later of cardiac arrest due to sepsis.

If you ban abortion, people DIE.",1
"This afternoon, I joined 
 and 
 in MKE as they announced a lawsuit to overturn WI’s 1849 abortion ban.

Their argument is that our conflicting statutes cause the original law to be invalid/unenforceable.

If successful, abortions would become available in WI again.",1
been seeing a lot of cis men make the abortion ban all about themselves rn and it literally irritates me 2 my core,1
"So 
 , 
 , and other Republican legislators who passed the restrictive 6 wk embryo abortion ban may be costing us the biggest academic social psychology conference next year. A real shame for the 
 students who otherwise could attend. #gapol",1
". 
 just asked the Iowa Supreme Court to overturn her 6-week abortion ban, despite a majority of Iowans opposing it. So, it's time Reynolds got the message: our bodies are none of her business! #Iowa
Call Reynolds: 515-281-5211
Share Rally:",1
"""Republicans who control the state legislature want to enforce a 1931 abortion ban that's still on the books.""

With abortion access on the line in Michigan, we need to elect reproductive justice champions 
 and 
.",1
"Protecting access to reproductive healthcare has never been more urgent - which is why I am proud to join 
 and 
 today as they take the fight to the courts with a direct challenge to Wisconsin’s archaic criminal abortion ban.",1
"Gov. 
 will grant clemency to anyone charged under Wisconsin's 1849 abortion ban.

“I don’t think that a law that was written before the Civil War, or before women secured the right to vote, should be used to dictate these intimate decisions.”",1
